priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
1.1473556,2.316762,17.300547,1.125,8.23,KCP,2024-07-07
1.142725,2.3073406,17.253761,1.12,8.196,KCP,2024-07-13
1.0611253,2.1432426,16.026676,1.039,7.601,KCP,2024-07-20
1.1733915,2.3303912,17.402323,1.131,8.28,KCP,2024-07-27
1.1539173,2.3303912,17.402323,1.131,8.28,KCP,2024-07-27
1.0812359,2.1815772,16.309637,1.084,8.66,KCP,2024-08-03
1.0344119,2.0493715,15.176032,1.016,7.941,KCP,2024-08-10
1.0115224,2.0040228,14.840217,0.962,7.516,KCP,2024-08-17
1.1270314,2.2328687,16.523682,1.109,8.664,KCP,2024-08-24
1.0812503,2.1396115,15.844278,1.062,8.296,KCP,2024-09-01
1.1424038,2.2605715,16.751354,1.123,8.773,KCP,2024-09-08
1.1379224,2.2544458,16.69465,1.12,8.749,KCP,2024-09-15
1.1289353,2.2350628,16.539919,1.11,8.673,KCP,2024-09-21
1.1552279,2.2887313,16.948544,1.137,8.884,KCP,2024-09-28
1.1387069,2.256,16.694859,1.121,8.755,KCP,2024-10-05
1.1089467,2.1709714,16.076506,1.078,8.42,KCP,2024-10-12
1.041565,2.0635428,15.291327,1.024,7.996,KCP,2024-10-19
