earningsGrowth,revenueGrowth,symbol,Date
6.346,0.239,JUBLFOOD,2024-07-07
6.346,0.239,JUBLFOOD,2024-07-13
6.346,0.239,JUBLFOOD,2024-07-20
6.346,0.239,JUBLFOOD,2024-07-27
6.346,0.239,JUBLFOOD,2024-08-03
6.346,0.239,JUBLFOOD,2024-08-10
0.927,0.448,JUBLFOOD,2024-08-17
0.927,0.448,JUBLFOOD,2024-08-24
0.927,0.448,JUBLFOOD,2024-09-01
0.927,0.448,JUBLFOOD,2024-09-08
0.927,0.448,JUBLFOOD,2024-09-15
0.927,0.448,JUBLFOOD,2024-09-21
0.927,0.448,JUBLFOOD,2024-09-28
0.927,0.448,JUBLFOOD,2024-10-05
0.927,0.448,JUBLFOOD,2024-10-12
0.927,0.448,JUBLFOOD,2024-10-19
