priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
0.26567185,1.6063627,,0.425,11.978,BHARATGEAR,2024-07-07
0.26384234,1.5953008,,0.423,11.926,BHARATGEAR,2024-07-13
0.25092006,1.5105858,,0.409,11.528,BHARATGEAR,2024-07-20
0.25418633,1.5238519,,0.422,13.976,BHARATGEAR,2024-07-27
0.25427902,1.5238519,,0.422,13.976,BHARATGEAR,2024-07-27
0.2621528,1.571611,,0.43,14.24,BHARATGEAR,2024-08-03
0.2492986,1.4941412,,0.417,13.812,BHARATGEAR,2024-08-10
0.25134048,1.4962237,,0.419,14.426,BHARATGEAR,2024-08-17
0.25507095,1.5130228,,0.423,14.57,BHARATGEAR,2024-08-24
0.25623807,1.5230188,,0.425,14.628,BHARATGEAR,2024-09-01
0.25460556,1.5139946,,0.423,14.576,BHARATGEAR,2024-09-08
0.2518079,1.4970567,,0.42,14.478,BHARATGEAR,2024-09-15
0.24754073,1.473316,,0.416,14.34,BHARATGEAR,2024-09-21
0.24637552,1.4670683,,0.415,14.304,BHARATGEAR,2024-09-28
0.24061656,1.4327761,,0.41,14.106,BHARATGEAR,2024-10-05
0.24658535,1.4683179,,0.416,14.311,BHARATGEAR,2024-10-12
0.23968394,1.4272228,,0.409,14.074,BHARATGEAR,2024-10-19
