dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
10.2,0.01,0.2651,,,DCMSHRIRAM
10.2,0.010299999,0.2651,,,DCMSHRIRAM
10.2,0.0105,0.2651,,,DCMSHRIRAM
10.2,0.0099,0.24149999,,,DCMSHRIRAM
10.2,0.0095999995,0.24149999,,,DCMSHRIRAM
10.2,0.009,0.24149999,,,DCMSHRIRAM
10.2,0.0094,0.24149999,,,DCMSHRIRAM
10.2,0.0087,0.24149999,,,DCMSHRIRAM
10.2,0.0088,0.24149999,,,DCMSHRIRAM
10.2,0.0091,0.24149999,,,DCMSHRIRAM
10.2,0.0101,0.24149999,,,DCMSHRIRAM
10.2,0.01,0.24149999,,,DCMSHRIRAM
10.2,0.0093,0.24149999,,,DCMSHRIRAM
