priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
0.6225461,2.7446988,37.125748,0.779,11.446,MANAKCOAT,2024-07-07
0.59051317,2.6030369,35.20958,0.75,11.018,MANAKCOAT,2024-07-13
0.6325871,2.788968,37.724552,0.788,11.58,MANAKCOAT,2024-07-20
0.64764893,2.8478463,38.52096,0.8,11.759,MANAKCOAT,2024-07-27
0.6539746,2.8832614,39.0,0.808,11.866,MANAKCOAT,2024-08-03
0.6025068,2.7261057,36.874252,,,MANAKCOAT,2024-08-10
0.58158964,2.608349,28.741463,0.776,10.549,MANAKCOAT,2024-08-17
0.62985224,2.8367789,31.258537,0.835,11.34,MANAKCOAT,2024-08-24
0.62536705,2.839435,31.287806,0.835,11.348,MANAKCOAT,2024-09-01
0.69927275,3.1462214,34.668293,0.903,12.27,MANAKCOAT,2024-09-08
0.63521457,2.8841472,31.780489,0.845,11.482,MANAKCOAT,2024-09-15
0.6296571,2.8589137,31.502441,0.839,11.407,MANAKCOAT,2024-09-21
0.64935285,2.936385,32.3561,0.857,11.639,MANAKCOAT,2024-09-28
0.6818201,3.0807028,33.94634,0.889,12.073,MANAKCOAT,2024-10-05
0.67158294,2.9385982,32.380486,0.857,11.646,MANAKCOAT,2024-10-12
0.59445953,2.6991012,29.741465,0.804,10.927,MANAKCOAT,2024-10-19
