dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
13.0,0.0128,0.123,,,LICI
13.0,0.0123000005,0.123,6.0,2024-07-19,LICI
13.0,0.0117,0.123,6.0,2024-07-19,LICI
13.0,0.011,0.123,6.0,2024-07-19,LICI
13.0,0.011,0.1082,6.0,2024-07-19,LICI
13.0,0.011,0.1082,,,LICI
13.0,0.0115,0.105900005,6.0,2024-07-19,LICI
13.0,0.0127,0.105900005,6.0,2024-07-19,LICI
13.0,0.012200001,0.105900005,6.0,2024-07-19,LICI
13.0,0.0125,0.105900005,6.0,2024-07-19,LICI
13.0,0.0126,0.105900005,6.0,2024-07-19,LICI
13.0,0.012999999,0.105900005,6.0,2024-07-19,LICI
13.0,0.0134000005,0.105900005,6.0,2024-07-19,LICI
13.0,0.0137,0.105900005,6.0,2024-07-19,LICI
13.0,0.0139,0.105900005,6.0,2024-07-19,LICI
