dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
1.5,0.0057,0.073,1.5,2023-08-18,RBLBANK
1.5,0.0061000003,0.073,1.5,2023-08-18,RBLBANK
1.5,0.0062,0.073,1.5,2024-07-26,RBLBANK
1.5,0.0064,0.0716,1.5,2024-07-26,RBLBANK
1.5,0.0066000004,0.0716,1.5,2024-07-26,RBLBANK
1.5,0.0069,0.0716,1.5,2024-07-26,RBLBANK
1.5,0.0073,0.0716,1.5,2024-07-26,RBLBANK
1.5,0.0067000003,0.0716,1.5,2024-07-26,RBLBANK
1.5,0.0070999996,0.0716,1.5,2024-07-26,RBLBANK
1.5,0.0069999998,0.0716,1.5,2024-07-26,RBLBANK
1.5,0.0072000003,0.0716,1.5,2024-07-26,RBLBANK
1.5,0.0076,0.0716,1.5,2024-07-26,RBLBANK
1.5,0.0074,0.0716,1.5,2024-07-26,RBLBANK
