country,industry,sector,longBusinessSummary,symbol
India,Banks—Regional,Financial Services,"ESAF Small Finance Bank provides banking products and services to retail, rural, and corporate customers in India. It operates through Treasury, Wholesale Banking, Retail Banking, and Other Banking segments. The company offers savings, current, and NRI accounts; foreign currency non-resident deposit accounts; fixed, recurring, social, and term deposits; personal net, mobile, SMS, missed call, and USSD banking services; and debit and credit cards. It also provides working capital/term, farmer interest group, used and new car, two- and three-wheeler, light commercial vehicle, school, personal, agri gold, lease rental discounting, global career development, dream education, gold, dairy development, MSME, dream home, affordable housing, clean energy, business, micro housing, income generation, general, microfinance, QR, micro enterprise, and other loans; as well as ESAF FPO finance; trade receivables e-discounting system; salary overdrafts; and loans against property. In addition, the company offers micro-banking services; internet bill payment system and unified payment interface services; investment products, including national pension systems; third party financial product distribution, such as life, general, and health insurance, as well as 3-in-1 accounts; treasury services; foreign exchange services comprising purchase and sale of currencies, outward and inward remittances, money transfer service schemes, and non-resident repatriation; and other banking services. The company was founded in 1992 and is based in Thrissur, India. ESAF Small Finance Bank is a subsidiary of ESAF Financial Holdings Private Limited.",ESAFSFB
