earningsGrowth,revenueGrowth,symbol,Date
0.903,0.2,KIRLOSENG,2024-07-07
0.903,0.2,KIRLOSENG,2024-07-13
0.905,0.2,KIRLOSENG,2024-07-20
0.905,0.2,KIRLOSENG,2024-07-27
0.905,0.2,KIRLOSENG,2024-08-03
0.265,0.067,KIRLOSENG,2024-08-10
0.265,0.06,KIRLOSENG,2024-08-17
0.265,0.06,KIRLOSENG,2024-08-24
0.265,0.06,KIRLOSENG,2024-09-01
0.265,0.06,KIRLOSENG,2024-09-08
0.265,0.06,KIRLOSENG,2024-09-15
0.265,0.06,KIRLOSENG,2024-09-21
0.265,0.06,KIRLOSENG,2024-09-28
0.265,0.06,KIRLOSENG,2024-10-05
0.265,0.06,KIRLOSENG,2024-10-12
0.265,0.06,KIRLOSENG,2024-10-19
