priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
7.5993433,8.3408165,49.5,,,HAPPSTMNDS,2024-07-07
7.6342764,8.379158,49.75734,,,HAPPSTMNDS,2024-07-13
7.508571,8.221755,48.79341,,,HAPPSTMNDS,2024-07-20
7.534346,8.258584,49.011974,,,HAPPSTMNDS,2024-07-27
7.5347986,8.258584,49.011974,,,HAPPSTMNDS,2024-07-27
7.4192824,8.132461,48.09069,,,HAPPSTMNDS,2024-08-03
7.1670747,7.8337994,46.518875,,,HAPPSTMNDS,2024-08-10
6.74896,7.7298727,47.613422,,,HAPPSTMNDS,2024-08-17
7.0211787,7.968499,49.022343,,,HAPPSTMNDS,2024-08-24
7.155959,8.196027,50.51617,,,HAPPSTMNDS,2024-09-01
7.1022215,8.134479,50.261845,,,HAPPSTMNDS,2024-09-08
7.2352395,8.281791,51.01305,,,HAPPSTMNDS,2024-09-15
7.0476027,8.07192,49.751244,,,HAPPSTMNDS,2024-09-21
7.0379124,8.0608225,49.74471,,,HAPPSTMNDS,2024-09-28
7.057745,8.077974,49.75761,,,HAPPSTMNDS,2024-10-05
7.122038,8.079488,49.736023,,,HAPPSTMNDS,2024-10-12
7.0769486,8.034083,49.518036,,,HAPPSTMNDS,2024-10-19
