country,industry,sector,longBusinessSummary,symbol
India,Electronic Components,Technology,"Cyient DLM Limited provides electronic manufacturing solutions in India and internationally. The company offers integrated manufacturing, electronics manufacturing, mechanical manufacturing, additive manufacturing, and value-added services. It also engages in the machining of components for aerospace, automotive, and defense industries. The company serves aerospace and defense, healthcare and life sciences, industrial, communications, and automotive industries. The company was incorporated in 1993 and is based in Mysuru, India. Cyient DLM Limited is a subsidiary of Cyient Limited.",CYIENTDLM
