dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
14.0,0.0099,0.17790002,,,MAZDA
14.0,0.0087,0.17790002,14.0,2023-09-07,MAZDA
14.0,0.01,0.17790002,14.0,2023-09-07,MAZDA
14.0,0.0097,0.17790002,,,MAZDA
14.0,0.0099,0.17790002,14.0,2023-09-07,MAZDA
16.0,0.0124,0.17790002,16.0,2024-08-22,MAZDA
16.0,0.0127,0.20989999,16.0,2024-08-22,MAZDA
16.0,0.0125,0.20989999,16.0,2024-08-22,MAZDA
16.0,0.012200001,0.20989999,16.0,2024-08-22,MAZDA
16.0,0.0121,0.20989999,16.0,2024-08-22,MAZDA
16.0,0.0126,0.20989999,16.0,2024-08-22,MAZDA
16.0,0.0126,0.20989999,,,MAZDA
16.0,0.012200001,0.20989999,16.0,2024-08-22,MAZDA
