earningsGrowth,revenueGrowth,symbol,Date
-0.164,0.343,CREST,2024-07-07
-0.164,0.343,CREST,2024-07-13
-0.164,0.343,CREST,2024-07-20
-0.164,0.343,CREST,2024-07-27
-0.164,0.343,CREST,2024-08-03
-0.164,0.343,CREST,2024-08-10
-0.164,0.343,CREST,2024-08-17
7.403,1.493,CREST,2024-08-24
7.403,1.493,CREST,2024-09-01
7.403,1.493,CREST,2024-09-08
7.403,1.493,CREST,2024-09-15
7.403,1.493,CREST,2024-09-21
7.403,1.493,CREST,2024-09-28
7.403,1.493,CREST,2024-10-05
7.403,1.493,CREST,2024-10-12
7.403,1.493,CREST,2024-10-19
