earningsGrowth,revenueGrowth,symbol,Date
-0.723,0.34,SADHNANIQ,2024-07-07
-0.723,0.34,SADHNANIQ,2024-07-13
-0.723,0.34,SADHNANIQ,2024-07-20
-0.723,0.34,SADHNANIQ,2024-07-27
-0.723,0.34,SADHNANIQ,2024-08-03
-0.723,0.34,SADHNANIQ,2024-08-10
14.0,-0.084,SADHNANIQ,2024-08-17
14.0,-0.084,SADHNANIQ,2024-08-24
14.0,-0.084,SADHNANIQ,2024-09-01
14.0,-0.084,SADHNANIQ,2024-09-08
14.0,-0.084,SADHNANIQ,2024-09-15
14.0,-0.084,SADHNANIQ,2024-09-21
14.0,-0.084,SADHNANIQ,2024-09-28
14.0,-0.084,SADHNANIQ,2024-10-05
14.0,-0.084,SADHNANIQ,2024-10-12
14.0,-0.084,SADHNANIQ,2024-10-19
