country,industry,sector,longBusinessSummary,symbol
India,Auto Parts,Consumer Cyclical,"Precision Camshafts Limited, together with its subsidiaries, engages in the manufacture and sale of castings camshaft and machined camshafts to the automobile industry in India, Asia, Europe, and internationally. The company offers chilled cast iron, ductile iron, hybrid, and assembled camshafts; fuel injector, such as nozzle holder body, nozzle retaining nuts, and others; stainless steel components; balancer shafts and assemblies; and prismatic components, including powertrain, brake, and chassis components, as well as machining casting materials. It also provides drivelines and battery packages; and electric buses and trucks. The company was incorporated in 1992 and is based in Pune, India.",PRECAM
