quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
0.878,2.334,274.57,0.2752,0.67269,0.57566,0.50433,0.07848,0.24458,360ONE,2024-07-07
0.878,2.334,274.57,0.2752,0.67269,0.57566,0.50433,0.07848,0.24458,360ONE,2024-07-13
0.878,2.334,274.57,0.2752,0.67269,0.57566,0.50433,0.07848,0.24458,360ONE,2024-07-20
0.878,2.334,274.57,0.2752,0.67269,0.57566,0.50433,0.07848,0.24458,360ONE,2024-07-27
0.878,2.334,274.57,0.2752,0.67269,0.57566,0.50433,0.07848,0.24458,360ONE,2024-08-03
,,274.57,0.26413,0.69518995,0.60405,0.68915004,,,360ONE,2024-08-10
,,274.57,0.26413,0.69518995,0.60405,0.68915004,,,360ONE,2024-08-17
,,274.57,0.26413,0.69518995,0.60405,0.68915004,,,360ONE,2024-08-24
,,274.57,0.26413,0.69518995,0.60405,0.68915004,,,360ONE,2024-09-01
,,274.57,0.26413,0.69518995,0.60405,0.68915004,,,360ONE,2024-09-08
,,274.57,0.26413,0.69518995,0.60405,0.68915004,,,360ONE,2024-09-15
,,274.57,0.26413,0.69518995,0.60405,0.68915004,,,360ONE,2024-09-21
,,274.57,0.26413,0.69518995,0.60405,0.68915004,,,360ONE,2024-09-28
,,274.57,0.26413,0.69518995,0.60405,0.68915004,,,360ONE,2024-10-05
,,274.57,0.26413,0.69518995,0.60405,0.68915004,,,360ONE,2024-10-12
,,274.57,0.26413,0.69518995,0.60405,0.68915004,,,360ONE,2024-10-19
