dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
32.05,0.0070999996,0.22729999,32.05,2023-09-04,TVSSRICHAK
32.05,0.0070999996,0.22729999,,,TVSSRICHAK
32.05,0.0075,0.22729999,,,TVSSRICHAK
32.05,0.0074,0.22729999,,,TVSSRICHAK
32.05,0.0073,0.22729999,,,TVSSRICHAK
32.05,0.0077,0.22729999,,,TVSSRICHAK
47.34,0.0109,0.262,,,TVSSRICHAK
47.34,0.0099,0.262,,,TVSSRICHAK
47.34,0.010199999,0.262,,,TVSSRICHAK
47.34,0.0107,0.262,,,TVSSRICHAK
47.34,0.0106,0.262,,,TVSSRICHAK
47.34,0.011,0.262,,,TVSSRICHAK
47.34,0.0111,0.262,,,TVSSRICHAK
47.34,0.0115,0.262,,,TVSSRICHAK
47.34,0.0116,0.262,,,TVSSRICHAK
47.34,0.0119,0.262,,,TVSSRICHAK
