country,industry,sector,longBusinessSummary,symbol
India,,,"Tata Coffee Limited, together with its subsidiaries, produces, trades in, and distributes coffee, tea, and allied products. It provides green coffee beans; tea; instant coffee products, such as spray dried, agglomerated, and freeze-dried coffee products, as well as coffee mixes; roast and ground products; and black and white pepper. The company owns 19 coffee estates covering approximately 8,000 hectares and 7 tea estates covering approximately 2,000 hectares. It primarily operates in India, the United States, CIS countries, Europe, Africa, and Vietnam. The company was founded in 1922 and is based in Bengaluru, India. Tata Coffee Limited is a subsidiary of Tata Consumer Products Limited.",TATACOFFEE
