earningsGrowth,revenueGrowth,symbol,Date
,52.755,CALSOFT,2024-07-07
,52.755,CALSOFT,2024-07-13
,52.755,CALSOFT,2024-07-20
,52.755,CALSOFT,2024-07-27
,52.755,CALSOFT,2024-08-03
,52.755,CALSOFT,2024-08-10
,52.755,CALSOFT,2024-08-17
-0.154,0.093,CALSOFT,2024-08-24
-0.154,0.093,CALSOFT,2024-09-01
-0.154,0.093,CALSOFT,2024-09-08
-0.154,0.093,CALSOFT,2024-09-15
-0.154,0.093,CALSOFT,2024-09-21
-0.154,0.093,CALSOFT,2024-09-28
-0.154,0.093,CALSOFT,2024-10-05
-0.154,0.093,CALSOFT,2024-10-12
-0.154,0.093,CALSOFT,2024-10-19
