dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
5.0,0.0067000003,1.0288,,,JUBLPHARMA
5.0,0.0069,1.0288,,,JUBLPHARMA
5.0,0.0067000003,0.1436,,,JUBLPHARMA
5.0,0.0069,0.1436,,,JUBLPHARMA
5.0,0.0058999998,0.1436,,,JUBLPHARMA
5.0,0.0058,0.1436,,,JUBLPHARMA
5.0,0.0055,0.1436,,,JUBLPHARMA
5.0,0.0054,0.1436,,,JUBLPHARMA
5.0,0.0053,0.1436,,,JUBLPHARMA
5.0,0.0042,0.1436,,,JUBLPHARMA
5.0,0.0043,0.1436,,,JUBLPHARMA
5.0,0.0045,0.1436,,,JUBLPHARMA
5.0,0.0044,0.1436,,,JUBLPHARMA
