dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
12.5,0.0044,0.3023,,,COCHINSHIP
12.5,0.0049,0.3023,,,COCHINSHIP
12.5,0.0050999997,0.3023,,,COCHINSHIP
12.5,0.0054,0.2757,,,COCHINSHIP
12.5,0.0056,0.2757,,,COCHINSHIP
12.5,0.006,0.2757,,,COCHINSHIP
12.5,0.0066000004,0.2757,,,COCHINSHIP
12.5,0.0067000003,0.2757,,,COCHINSHIP
11.25,0.0062,0.2757,,,COCHINSHIP
11.25,0.0067000003,0.2757,,,COCHINSHIP
11.25,0.0064999997,0.2757,,,COCHINSHIP
11.25,0.0068,0.2757,,,COCHINSHIP
11.25,0.0072000003,0.2757,,,COCHINSHIP
