dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
27.0,0.0092,0.22729999,,,LUMAXIND
27.0,0.0092,0.22729999,27.0,2023-08-10,LUMAXIND
27.0,0.0095,0.22729999,27.0,2023-08-10,LUMAXIND
27.0,0.0093,0.22729999,27.0,2023-08-10,LUMAXIND
27.0,0.0093,0.22729999,,,LUMAXIND
27.0,0.0097,0.22729999,27.0,2023-08-10,LUMAXIND
27.0,0.0095999995,0.2067,27.0,2023-08-10,LUMAXIND
35.0,0.012200001,0.2067,35.0,2024-09-09,LUMAXIND
35.0,0.012,0.2067,35.0,2024-09-09,LUMAXIND
35.0,0.0128,0.2067,35.0,2024-09-09,LUMAXIND
35.0,0.0128999995,0.2067,35.0,2024-09-09,LUMAXIND
35.0,0.0135,0.2067,35.0,2024-09-09,LUMAXIND
35.0,0.014099999,0.2067,35.0,2024-09-09,LUMAXIND
35.0,0.014199999,0.2067,35.0,2024-09-09,LUMAXIND
35.0,0.0137,0.2067,35.0,2024-09-09,LUMAXIND
