earningsGrowth,revenueGrowth,symbol,Date
,0.1,SHILPAMED,2024-07-07
,0.1,SHILPAMED,2024-07-13
,0.1,SHILPAMED,2024-07-20
,0.1,SHILPAMED,2024-07-27
,0.1,SHILPAMED,2024-08-03
,0.1,SHILPAMED,2024-08-10
9.429,0.124,SHILPAMED,2024-08-17
9.429,0.124,SHILPAMED,2024-08-24
9.429,0.124,SHILPAMED,2024-09-01
9.429,0.124,SHILPAMED,2024-09-08
9.429,0.124,SHILPAMED,2024-09-15
9.429,0.124,SHILPAMED,2024-09-21
9.429,0.124,SHILPAMED,2024-09-28
9.429,0.124,SHILPAMED,2024-10-05
9.429,0.124,SHILPAMED,2024-10-12
9.429,0.124,SHILPAMED,2024-10-19
