country,industry,sector,longBusinessSummary,symbol
India,Specialty Industrial Machinery,Industrials,"MTAR Technologies Limited, a precision engineering solutions company, develops, manufactures, and sells high precision, heavy equipment, components, and machines in India and internationally. The company offers civilian nuclear power solution, which includes fuel machining head, drive mechanisms, bridge and column, hatch cover beam, coolant channel assemblies, grid plates, control plug, water lubricated bearings, and other products; clean energy solution; and structures, spiral casing, and rotar and stator assemblies for hydel, waste, energy, and other sectors, as well as manufactures electrolyser units. It also provides space solutions comprising electro-pneumatic modules; liquid propulsion engines; cryogenic upper stage assemblies, such as LOX and LH2 turbo pumps, injector heads, and gas generators; and ball screws. In addition, it offers aerospace solution, which includes weldment structures and high precision components; and defence products, including helicopter housing, magnesium gear boxes, dalia actuators, and aero structures, such as wing kit assemblies. Further, the company provides specialized products and import substitutes comprising electro-mechanical actuators, roller screws, valves, and ASP assemblies. MTAR Technologies Limited was founded in 1969 and is based in Hyderabad, India.",MTARTECH
