dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
12.5,0.040799998,0.1983,,,BPCL
12.5,0.040999997,0.1983,,,BPCL
12.5,0.041100003,0.2796,,,BPCL
23.0,0.0705,0.2796,,,BPCL
23.0,0.07,0.2796,,,BPCL
23.0,0.066300005,0.2796,,,BPCL
23.0,0.069,0.2796,,,BPCL
23.0,0.0708,0.2796,,,BPCL
23.0,0.0653,0.2796,,,BPCL
23.0,0.0643,0.2796,,,BPCL
23.0,0.0672,0.2796,,,BPCL
23.0,0.0709,0.2796,,,BPCL
23.0,0.0626,0.2796,,,BPCL
23.0,0.067600004,0.2796,,,BPCL
23.0,0.0681,0.2796,,,BPCL
23.0,0.0671,0.2796,,,BPCL
