country,industry,sector,longBusinessSummary,symbol
India,Engineering & Construction,Industrials,"Om Infra Limited engages in the design, engineering, manufacture, supply, installation, testing, and commissioning of hydro mechanical equipment for hydroelectric power and irrigation projects in India and internationally. It operates through Engineering, Real Estate, Road, and Other segments. The company offers radial gates, vertical gates, stop log gates, draft tube gates, steel liners, penstocks and pressure shaft liners, trash racks, trash rack cleaning machines, various cranes, gantry cranes, mechanical and hydraulic hoists, lifting arrangements, steel bridges and walkways, electrical control and atomization systems, and SCADA systems. It also provides engineering services, including transport and logistics for equipment; installation, testing, and commissioning; long term and short-term operation and maintenance contracts; manpower training; on site mechanical maintenance contracts for various components; repair and refurbishment works for power plants; and redesign/overhaul and replacements works for equipment. In addition, the company builds residential and commercial units; and undertakes infrastructure projects, such as special economic zones and sea ports. Further, the company constructs and operates food grain silos; constructs smart cities, and irrigation and water pipe laying; and manufactures plastic closures, as well as engages in the hostel related activities. The company was formerly known as Om Metals Infraprojects Limited and changed its name to Om Infra Limited in January 2021. Om Infra Limited was founded in 1969 and is based in Jaipur, India.",OMINFRAL
