country,industry,sector,longBusinessSummary,symbol
India,Packaging & Containers,Consumer Cyclical,"Time Technoplast Limited engages in manufacture and sale of polymer and composite products in India and internationally. It operates in two segments, Polymer and Composite. The company offers industrial packaging products under TECHPACK brand, including drums; containers; conipack pails; and jerry cans used in the chemical, FMCG, and other industries. It provides infrastructure solutions, such as high-density polyethylene (HDPE) pipes under Max'M brand used in water supply, drainage and sewage, power dust, etc.; and valve-regulated lead-acid (VRLA) batteries under MaxLife brand supplied to railways and solar industries; as well as DWC pipes and energy storage devices. The company also offers technical and lifestyle products, including turf solutions under Duro Wipe, Duro Soft, Duro Turf, and Duro Comfort brands; matting solutions under Meadowz brand; and disposal bins under Dumpo Bins brand; as well as moulded furniture that includes sofas, five position reclining chairs, monoblocs, executive and baby chairs, chairs with writing desk, tables, trolleys, and stools under Regal brand name for use in homes, hotels, restaurants, hospitals, clubs, airlines, auditoriums, and tent houses. In addition, it provides auto components, such as deaeration/radiator tanks under Tech DAT brand; spray suppression systems under 3S Rainflaps brand; fuel tanks under TechTank brand name; and air ducts. Further, the company offers value-added products, including composite cylinders comprising LiteSafe LPG cylinders, NEX-G CNG cascades, and cylinders for hydrogen and oxygen; MOX which include cross laminated films, bags, and raincoats under Techpaulin brand; and intermediate bulk containers under GNX brand; as well as provides hi-tech products, such as DEF (urea), composite air, and hydraulic oil tanks. Additionally, it provides material handling products comprising crates and pallets; and kavach face shields. The company was incorporated in 1989 and is headquartered in Mumbai, India.",TIMETECHNO
