earningsGrowth,revenueGrowth,symbol,Date
0.398,0.179,STARHEALTH,2024-07-07
0.398,0.179,STARHEALTH,2024-07-13
0.398,0.179,STARHEALTH,2024-07-20
0.398,0.179,STARHEALTH,2024-07-27
0.398,0.179,STARHEALTH,2024-08-03
0.11,0.159,STARHEALTH,2024-08-10
0.11,0.159,STARHEALTH,2024-08-17
0.11,0.159,STARHEALTH,2024-08-24
0.11,0.159,STARHEALTH,2024-09-01
0.11,0.156,STARHEALTH,2024-09-08
0.11,0.156,STARHEALTH,2024-09-15
0.11,0.156,STARHEALTH,2024-09-21
0.11,0.156,STARHEALTH,2024-09-28
0.11,0.156,STARHEALTH,2024-10-05
0.11,0.156,STARHEALTH,2024-10-12
0.11,0.156,STARHEALTH,2024-10-19
