dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
1.11,0.0063,0.0473,1.114232,2023-09-18,SAMMAANCAP
1.11,0.0069999998,0.0473,,,SAMMAANCAP
1.11,0.0073,0.048699997,,,SAMMAANCAP
1.11,0.0064999997,0.048699997,,,SAMMAANCAP
2.0,0.0124,0.048699997,,,SAMMAANCAP
2.0,0.0119,0.048699997,,,SAMMAANCAP
2.0,0.0126,0.048699997,,,SAMMAANCAP
2.0,0.012,0.048699997,,,SAMMAANCAP
2.0,0.0127,0.048699997,,,SAMMAANCAP
2.0,0.012999999,0.048699997,,,SAMMAANCAP
2.0,0.014199999,0.048699997,,,SAMMAANCAP
