quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
1.816,2.567,1.048,0.18323,0.43048,0.23922001,0.24437,0.19913,0.38399,INGERRAND,2024-07-07
1.816,2.567,1.048,0.18323,0.43048,0.23922001,0.24437,0.19913,0.38399,INGERRAND,2024-07-13
1.816,2.567,1.048,0.18323,0.43048,0.23922001,0.24437,0.19913,0.38399,INGERRAND,2024-07-20
1.824,2.567,1.047,0.18323,0.42685002,0.24354,0.27305,0.20549999,0.38399,INGERRAND,2024-07-27
1.824,2.567,1.047,0.18323,0.42685002,0.24354,0.27305,0.20549999,0.38399,INGERRAND,2024-08-03
1.824,2.567,1.047,0.18323,0.42685002,0.24354,0.27305,0.20549999,0.38399,INGERRAND,2024-08-10
,,1.047,0.18789,0.43587002,0.25037,0.24643,,,INGERRAND,2024-08-17
,,1.047,0.18789,0.43587002,0.25037,0.24643,,,INGERRAND,2024-08-24
,,1.047,0.18789,0.43587002,0.25037,0.24643,,,INGERRAND,2024-09-01
,,1.047,0.18789,0.43587002,0.25037,0.24643,,,INGERRAND,2024-09-08
,,1.047,0.18789,0.43587002,0.25037,0.24643,,,INGERRAND,2024-09-15
,,1.047,0.18789,0.43587002,0.25037,0.24643,,,INGERRAND,2024-09-21
,,1.047,0.18789,0.43587002,0.25037,0.24643,,,INGERRAND,2024-09-28
,,1.047,0.18789,0.43587002,0.25037,0.24643,,,INGERRAND,2024-10-05
,,1.047,0.18789,0.43587002,0.25037,0.24643,,,INGERRAND,2024-10-12
,,1.047,0.18789,0.43587002,0.25037,0.24643,,,INGERRAND,2024-10-19
