dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
2.7,0.0047,0.040599998,2.7,2023-09-07,REPCOHOME
3.0,0.0054,0.040599998,3.0,2024-07-26,REPCOHOME
3.0,0.0056,0.040599998,3.0,2024-07-26,REPCOHOME
3.0,0.0055,0.040599998,3.0,2024-07-26,REPCOHOME
3.0,0.0063,0.039,3.0,2024-07-26,REPCOHOME
3.0,0.0064,0.039,3.0,2024-07-26,REPCOHOME
3.0,0.006,0.039,3.0,2024-07-26,REPCOHOME
3.0,0.0057,0.039,3.0,2024-07-26,REPCOHOME
3.0,0.0056,0.039,3.0,2024-07-26,REPCOHOME
3.0,0.0054,0.039,3.0,2024-07-26,REPCOHOME
3.0,0.0055,0.039,3.0,2024-07-26,REPCOHOME
3.0,0.0058,0.039,3.0,2024-07-26,REPCOHOME
3.0,0.006,0.039,3.0,2024-07-26,REPCOHOME
