quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
2.338,4.968,116.156,0.04691,0.11692,0.086330004,0.06947,0.08628,0.24527,LGHL,2024-07-07
2.338,4.968,116.156,0.04691,0.11692,0.086330004,0.06947,0.08628,0.24527,LGHL,2024-07-13
2.338,4.968,116.156,0.04691,0.11692,0.086330004,0.06947,0.08628,0.24527,LGHL,2024-07-20
2.338,4.968,116.156,0.04691,0.11692,0.086330004,0.06947,0.08628,0.24527,LGHL,2024-07-27
2.338,4.968,116.156,0.04691,0.11692,0.086330004,0.06947,0.08628,0.24527,LGHL,2024-08-03
2.338,4.968,116.156,0.04691,0.11692,0.086330004,0.06947,0.08628,0.24527,LGHL,2024-08-10
2.338,4.968,116.156,0.04691,0.11692,0.086330004,0.06947,0.08628,0.24527,LGHL,2024-08-17
,,116.156,0.04493,0.13512999,0.096599996,0.20355,,,LGHL,2024-08-24
,,116.156,0.04493,0.13512999,0.096599996,0.20355,,,LGHL,2024-09-01
,,116.156,0.04493,0.13512999,0.096599996,0.20355,,,LGHL,2024-09-08
,,116.156,0.04493,0.13512999,0.096599996,0.20355,,,LGHL,2024-09-15
,,116.156,0.04493,0.13512999,0.096599996,0.20355,,,LGHL,2024-09-21
,,116.156,0.04493,0.13512999,0.096599996,0.20355,,,LGHL,2024-09-28
,,116.156,0.04493,0.13512999,0.096599996,0.20355,,,LGHL,2024-10-05
,,116.156,0.04493,0.13512999,0.096599996,0.20355,,,LGHL,2024-10-12
,,116.156,0.04493,0.13512999,0.096599996,0.20355,,,LGHL,2024-10-19
