priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
1.4778079,0.7886915,17.480158,1.517,11.368,FIBERWEB,2024-07-07
1.4041555,0.7498389,16.61905,1.444,10.822,FIBERWEB,2024-07-13
1.4168782,0.75431496,16.718254,1.452,10.885,FIBERWEB,2024-07-20
1.4717857,0.7852897,17.474104,1.51,11.32,FIBERWEB,2024-07-27
1.4731218,0.7852897,17.404762,1.51,11.32,FIBERWEB,2024-07-27
1.9903886,1.0644202,23.59127,2.034,15.246,FIBERWEB,2024-08-03
1.7379491,0.9294206,20.599207,1.781,13.347,FIBERWEB,2024-08-10
1.7652428,0.88197374,15.345794,1.846,11.509,FIBERWEB,2024-08-17
1.8483797,0.9142018,15.906542,1.863,11.618,FIBERWEB,2024-08-24
1.7190156,0.85887706,14.943926,1.753,10.93,FIBERWEB,2024-09-01
1.6649044,0.8318413,14.473519,1.699,10.594,FIBERWEB,2024-09-08
1.7526997,0.8699778,15.137072,1.775,11.068,FIBERWEB,2024-09-15
1.6648935,0.8210986,14.286604,1.677,10.46,FIBERWEB,2024-09-21
1.5215635,0.7602234,13.227414,1.556,9.703,FIBERWEB,2024-09-28
1.596099,0.7879753,13.710279,1.611,10.048,FIBERWEB,2024-10-05
1.5839148,0.77956027,13.563863,1.595,9.944,FIBERWEB,2024-10-12
1.526222,0.762551,13.267913,1.561,9.732,FIBERWEB,2024-10-19
