priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
7.2943206,0.573807,154.4,7.784,118.86,FILATFASH,2024-07-07
7.2565613,0.5693474,153.2,7.726,117.971,FILATFASH,2024-07-13
6.595136,0.5158317,138.8,7.028,107.305,FILATFASH,2024-07-20
6.226629,0.48981714,131.8,6.688,102.121,FILATFASH,2024-07-27
6.23608,0.48981714,131.8,6.688,102.121,FILATFASH,2024-07-27
6.585696,0.51731825,139.2,7.047,107.602,FILATFASH,2024-08-03
7.7951155,0.61315495,165.0,8.298,126.711,FILATFASH,2024-08-10
6.42507,0.50167227,,7.134,108.935,FILATFASH,2024-08-17
5.8916993,0.46822742,,1.42,22.262,FILATFASH,2024-08-24
5.4838085,0.44964698,,1.375,21.554,FILATFASH,2024-09-01
5.8010583,0.4719435,,1.429,22.403,FILATFASH,2024-09-08
5.347845,0.4347826,,5.561,87.206,FILATFASH,2024-09-15
4.8428435,0.37904125,,4.884,76.594,FILATFASH,2024-09-21
4.441436,0.33816427,,4.388,68.812,FILATFASH,2024-09-28
4.2601504,0.30843553,,4.027,63.152,FILATFASH,2024-10-05
4.078866,0.31586772,,4.118,64.567,FILATFASH,2024-10-12
4.803997,0.39390558,,5.065,79.424,FILATFASH,2024-10-19
