quickRatio,currentRatio,debtToEquity,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,symbol,Date
4.381,4.452,16.007,0.24806,0.46071,0.35479,0.34702,0.26650998,0.47158,SIGMA,2024-07-07
4.381,4.452,16.007,0.24806,0.46071,0.35479,0.34702,0.26650998,0.47158,SIGMA,2024-07-13
4.381,4.452,16.007,0.24806,0.46071,0.35479,0.34702,0.26650998,0.47158,SIGMA,2024-07-20
4.381,4.452,16.007,0.24806,0.46071,0.35479,0.34702,0.26650998,0.47158,SIGMA,2024-07-27
3.682,3.739,16.007,0.24806,0.46012002,0.35474998,0.33866,0.26423,0.46755,SIGMA,2024-08-03
3.682,3.739,16.007,0.24806,0.46012002,0.35474998,0.33866,0.26423,0.46755,SIGMA,2024-08-10
3.682,3.739,16.007,0.24806,0.46012002,0.35474998,0.33866,0.26423,0.46755,SIGMA,2024-08-17
,,16.007,0.25464,0.45451,0.34105998,0.27997,,,SIGMA,2024-08-24
,,16.007,0.25464,0.45451,0.34105998,0.27997,,,SIGMA,2024-09-01
,,16.007,0.25464,0.45451,0.34105998,0.27997,,,SIGMA,2024-09-08
,,16.007,0.25464,0.45451,0.34105998,0.27997,,,SIGMA,2024-09-15
,,16.007,0.25464,0.45451,0.34105998,0.27997,,,SIGMA,2024-09-21
,,16.007,0.25464,0.45451,0.34105998,0.27997,,,SIGMA,2024-09-28
,,16.007,0.25464,0.45451,0.34105998,0.27997,,,SIGMA,2024-10-05
,,16.007,0.25464,0.45451,0.34105998,0.27997,,,SIGMA,2024-10-12
,,16.007,0.25464,0.45451,0.34105998,0.27997,,,SIGMA,2024-10-19
