earningsGrowth,revenueGrowth,symbol,Date
2.0,-0.016,LANCORHOL,2024-07-07
3.394,0.273,LANCORHOL,2024-07-13
3.394,0.273,LANCORHOL,2024-07-20
3.394,0.273,LANCORHOL,2024-07-27
3.394,0.273,LANCORHOL,2024-08-03
3.394,0.273,LANCORHOL,2024-08-10
3.394,0.273,LANCORHOL,2024-08-17
3.394,0.273,LANCORHOL,2024-08-24
3.394,0.273,LANCORHOL,2024-09-01
3.394,0.273,LANCORHOL,2024-09-08
3.394,0.273,LANCORHOL,2024-09-15
3.394,0.273,LANCORHOL,2024-09-21
3.394,0.273,LANCORHOL,2024-09-28
3.394,0.273,LANCORHOL,2024-10-05
3.394,0.273,LANCORHOL,2024-10-12
3.394,0.273,LANCORHOL,2024-10-19
