country,industry,sector,longBusinessSummary,symbol
India,Confectioners,Consumer Defensive,"Magadh Sugar & Energy Limited manufactures and sells of sugar and its by-products in India and internationally. The company operates through Sugar, Distillery, and Co-Generation segments. It also offers molasses, bagasse, and press-mud; manufactures and sells denatured spirits, including ethanol, as well as bio-compost; and generates and transmits power. The company was incorporated in 2015 and is headquartered in Kolkata, India.",MAGADSUGAR
