country,industry,sector,longBusinessSummary,symbol
India,Medical Distribution,Healthcare,"Entero Healthcare Solutions Limited engages in the trading of pharmaceutical and surgical products to retail pharmacies, hospitals, healthcare product manufacturers, and healthcare clinics in India. The company is involved in the distribution of medical devices, over the counter medical products, nutraceuticals, and vaccines. It also offers nebulizers, digital thermometers, blood pressure monitors, and adult diapers. Entero Healthcare Solutions Limited was incorporated in 2018 and is based in Mumbai, India.",ENTERO
