country,industry,sector,longBusinessSummary,symbol
India,Textile Manufacturing,Consumer Cyclical,"GHCL Textiles Limited produces and sells yarn in India and internationally. It offers open end, ring spun cotton, TFO, vortex, synthetic and synthetic blend, and ring spun yarn products. The company was founded in 1927 and is headquartered in Noida, India.",GHCLTEXTIL
