priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
11.073808,,,26.808,-99.302,HMT,2024-07-07
14.0756,,,29.814,-110.436,HMT,2024-07-13
15.263508,,,31.003,-114.842,HMT,2024-07-20
13.813039,,,29.415,-108.957,HMT,2024-07-27
13.676962,,,29.415,-108.957,HMT,2024-07-27
15.618907,,,31.176,-115.483,HMT,2024-08-03
14.296498,,,29.767,-110.264,HMT,2024-08-10
13.902679,,,17.252,-63.905,HMT,2024-08-17
22.215883,,,26.84,-75.873,HMT,2024-08-24
20.179787,,,25.52,-72.142,HMT,2024-09-01
19.96044,,,25.3,-71.519,HMT,2024-09-08
21.646063,,,26.993,-76.306,HMT,2024-09-15
19.50753,,,24.833,-70.198,HMT,2024-09-21
19.922293,,,25.261,-71.411,HMT,2024-09-28
19.43115,,,24.768,-70.016,HMT,2024-10-05
19.25472,,,24.591,-69.514,HMT,2024-10-12
63.68094,,,24.131,-68.214,HMT,2024-10-19
