dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
1.0,0.0046,0.048699997,,,MRPL
1.0,0.0041,0.048699997,1.0,2024-02-02,MRPL
1.0,0.0046,0.048699997,1.0,2024-02-02,MRPL
3.0,0.0139,0.066,2.0,2024-08-09,MRPL
3.0,0.0139999995,0.066,,,MRPL
3.0,0.0138,0.066,2.0,2024-08-09,MRPL
3.0,0.0138,0.066,,,MRPL
3.0,0.0146,0.066,2.0,2024-08-09,MRPL
3.0,0.0147,0.066,2.0,2024-08-09,MRPL
3.0,0.0139999995,0.066,2.0,2024-08-09,MRPL
3.0,0.0145000005,0.066,2.0,2024-08-09,MRPL
3.0,0.0152,0.066,2.0,2024-08-09,MRPL
3.0,0.015700001,0.066,2.0,2024-08-09,MRPL
3.0,0.0163,0.066,2.0,2024-08-09,MRPL
3.0,0.0167,0.066,2.0,2024-08-09,MRPL
3.0,0.0172,0.066,,,MRPL
3.0,0.0178,0.066,,,MRPL
