country,industry,sector,longBusinessSummary,symbol
India,Luxury Goods,Consumer Cyclical,"Renaissance Global Limited manufactures and sells diamond studded jewellery in India and internationally. It also engages in the retail and trade of cut and polished diamonds, and gems. The company offers gold jewellery, as well as bangles, CNC bangles under Aurelle brand name, pendant sets and rings, and 3D printed/direct casting jewellery products. It operates Hallmark and Enchanted Disney Fine Jewelry brands; and retail stores under the IRASVA brand. The company serves mall jewellers, department stores, TV/internet retailers, designers, and wholesalers. Renaissance Global Limited was formerly known as Renaissance Jewellery Limited and changed its name to Renaissance Global Limited in March 2019. Renaissance Global Limited was incorporated in 1989 and is based in Mumbai, India.",RGL
