country,industry,sector,longBusinessSummary,symbol
India,Education & Training Services,Consumer Defensive,"NIIT Learning Systems Limited offers managed training services in India, America, Europe, and internationally. Its managed training services include content and curriculum design, learning administration and delivery, strategic sourcing, learning technology, and learning and development consulting, services. It also offers specialized learning solutions, such as immersive learning, customer education, talent pipeline as a service, DE&I training, and digital and IT training, as well as leadership and professional development training services. The company serves technology and telecom; consulting and professional services; life sciences and healthcare; energy and commodities; aerospace and aviation; banking and financial; manufacturing and industrial; consumer products and retail; insurance; humanitarian and NGO; real estate; and automotive industries. The company was formerly known as Mindchampion Learning Systems Limited in January 2022. NIIT Learning Systems Limited was founded in 1981 and is based in Gurugram, India.",NIITMTS
