earningsGrowth,revenueGrowth,symbol,Date
-0.961,3.076,SEJALLTD,2024-07-07
-0.961,3.076,SEJALLTD,2024-07-13
-0.961,3.076,SEJALLTD,2024-07-20
-0.961,3.076,SEJALLTD,2024-07-27
-0.961,3.076,SEJALLTD,2024-08-03
-0.961,3.076,SEJALLTD,2024-08-10
136.0,0.942,SEJALLTD,2024-08-17
136.0,0.942,SEJALLTD,2024-08-24
136.0,0.942,SEJALLTD,2024-09-01
136.0,0.942,SEJALLTD,2024-09-08
136.0,0.942,SEJALLTD,2024-09-15
136.0,0.942,SEJALLTD,2024-09-21
136.0,0.942,SEJALLTD,2024-09-28
136.0,0.942,SEJALLTD,2024-10-05
136.0,0.942,SEJALLTD,2024-10-12
136.0,0.942,SEJALLTD,2024-10-19
