dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
3.0,0.0112,0.3788,,,ENGINERSIN
3.0,0.0104,0.3788,,,ENGINERSIN
3.0,0.0115,0.3788,,,ENGINERSIN
3.0,0.0117999995,0.3788,,,ENGINERSIN
3.0,0.0135,0.42369998,,,ENGINERSIN
3.0,0.0139999995,0.42369998,,,ENGINERSIN
3.0,0.0139,0.42369998,,,ENGINERSIN
3.0,0.0138,0.42369998,,,ENGINERSIN
3.0,0.0134000005,0.42369998,,,ENGINERSIN
3.0,0.0147,0.42369998,,,ENGINERSIN
3.0,0.014199999,0.42369998,,,ENGINERSIN
3.0,0.0148,0.42369998,,,ENGINERSIN
3.0,0.0149,0.42369998,,,ENGINERSIN
3.0,0.016,0.42369998,,,ENGINERSIN
