country,industry,sector,longBusinessSummary,symbol
India,Farm Products,Consumer Defensive,"Dhampur Bio Organics Limited, an integrated sugarcane processing company, engages in the manufacture and sale of refined and raw sugar, biofuels, biomass based renewable power, and other related products in India. The company operates through three segments: Sugar, Bio Fuels & Spirits, and Country Liquor. It also offers alcoholic beverage with 25% and 36% alcohol content; and ENA, a food-grade alcohol, as well as bagasse and organic fertilizer. In addition, the company manufactures and sells SDS, ethanol, sanitizer, etc, as well as generates and sells power. The company also exports its products. Dhampur Bio Organics Limited was incorporated in 2020 and is based in New Delhi, India.",DBOL
