dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
8.0,0.0045,0.15100001,,,OBEROIRLTY
8.0,0.0047,0.15100001,2.0,2024-06-24,OBEROIRLTY
8.0,0.0047999998,0.15100001,2.0,2024-06-24,OBEROIRLTY
10.0,0.0056,0.1328,2.0,2024-08-01,OBEROIRLTY
10.0,0.0058,0.1328,2.0,2024-08-01,OBEROIRLTY
10.0,0.0058999998,0.1328,2.0,2024-08-01,OBEROIRLTY
10.0,0.0057,0.1328,2.0,2024-08-01,OBEROIRLTY
10.0,0.0055,0.1328,2.0,2024-08-01,OBEROIRLTY
10.0,0.0054,0.1328,2.0,2024-08-01,OBEROIRLTY
10.0,0.0053,0.1328,2.0,2024-08-01,OBEROIRLTY
10.0,0.0052,0.1328,2.0,2024-08-01,OBEROIRLTY
10.0,0.0053,0.1328,2.0,2024-08-01,OBEROIRLTY
