dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
12.0,0.0068,0.1559,,,THANGAMAYL
12.0,0.0069,0.1559,,,THANGAMAYL
12.0,0.0062,0.1559,,,THANGAMAYL
12.0,0.0069,0.09060001,,,THANGAMAYL
12.0,0.0068,0.09060001,,,THANGAMAYL
12.0,0.0062,0.09060001,,,THANGAMAYL
12.0,0.0058999998,0.09060001,,,THANGAMAYL
12.0,0.0057,0.09060001,,,THANGAMAYL
12.0,0.0053,0.09060001,,,THANGAMAYL
12.0,0.0055,0.09060001,,,THANGAMAYL
12.0,0.005,0.09060001,,,THANGAMAYL
12.0,0.0050999997,0.09060001,,,THANGAMAYL
12.0,0.0047,0.09060001,,,THANGAMAYL
12.0,0.0049,0.09060001,,,THANGAMAYL
