country,industry,sector,longBusinessSummary,symbol
India,Airlines,Industrials,"Jet Airways (India) Limited provides passenger and cargo air transportation services. It also provides aircraft leasing services. Jet Airways (India) Limited was incorporated in 1992 and is based in Mumbai, India.",JETAIRWAYS
