country,industry,sector,longBusinessSummary,symbol
India,Building Products & Equipment,Industrials,"Kajaria Ceramics Limited manufactures, sells, and distributes ceramic and vitrified wall and floor tiles under the Kajaria, GresBond, and Eternity brands in India and internationally. It operates through Tiles and Others segments. The company offers ceramic wall and floor tiles, polished vitrified tiles, glazed vitrified tiles, tile adhesives, epoxy and unsanded grout, and tile cleaners. It also manufactures and sells sanitary ware and faucets; and trades in plywood and laminates. In addition, the company exports its products to approximately 35 countries. It serves homeowners, architects, interior designers, and contractors; and builders, corporates, and governments. Kajaria Ceramics Limited was incorporated in 1985 and is headquartered in New Delhi, India.",KAJARIACER
