country,industry,sector,longBusinessSummary,symbol
India,Agricultural Inputs,Basic Materials,"Gujarat State Fertilizers & Chemicals Limited manufactures and sells fertilizers and chemicals in India. The company operates in two segments, Fertilizer Products and Industrial Products. It offers fertilizers, including neem urea, di-ammonium phosphate, boronated NPK, ammonium phosphate sulphate, ammonium sulphate, APS, muriate of potash, gypsum, and micro mix. The company provides industrial products, such as v, nylon-6, anhydrous ammonia, cyclohexanone, sulphuric acid, technical grade urea, melamine, methyl ethyl ketoxime, hydroxylamine sulphate crystal, cyclohexane, argon gas, oleum, as well as methanol, nitric acid, ammonium sulphate, anone-anol mixture, melamine cyanurate, and potassium dihydrogen phosphate. In addition, the company offers water soluble fertilizers; sulphur based products; plant tissue culture products; micro nutrients; soil conditioners; organic products; and seeds. Further, it is involved in the provision of agro services; trading of agro input products; provision of port and logistics related services; and treatment and supply of waste water. The company was incorporated in 1962 and is based in Vadodara, India.",GSFC
