earningsGrowth,revenueGrowth,symbol,Date
38.887,2.345,SHAKTIPUMP,2024-07-07
38.887,2.345,SHAKTIPUMP,2024-07-13
38.887,2.345,SHAKTIPUMP,2024-07-20
84.63,4.022,SHAKTIPUMP,2024-07-27
84.63,4.022,SHAKTIPUMP,2024-08-03
84.63,4.022,SHAKTIPUMP,2024-08-10
84.63,4.022,SHAKTIPUMP,2024-08-17
84.63,4.022,SHAKTIPUMP,2024-08-24
84.63,4.022,SHAKTIPUMP,2024-09-01
84.63,4.022,SHAKTIPUMP,2024-09-08
84.63,4.022,SHAKTIPUMP,2024-09-15
84.63,4.022,SHAKTIPUMP,2024-09-21
84.63,4.022,SHAKTIPUMP,2024-09-28
84.63,4.022,SHAKTIPUMP,2024-10-05
84.63,4.022,SHAKTIPUMP,2024-10-12
84.63,4.022,SHAKTIPUMP,2024-10-19
