dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
14.25,0.0494,0.2619,,,ONGC
14.25,0.0468,0.2619,4.0,2024-02-16,ONGC
14.25,0.0446,0.2619,4.0,2024-02-16,ONGC
14.25,0.0424,0.2619,4.0,2024-02-16,ONGC
14.25,0.0432,0.2619,4.0,2024-02-16,ONGC
12.75,0.0383,0.28959998,2.5,2024-08-23,ONGC
12.75,0.038900003,0.28959998,2.5,2024-08-23,ONGC
12.75,0.04,0.28959998,2.5,2024-08-23,ONGC
12.75,0.0385,0.28959998,2.5,2024-08-23,ONGC
12.75,0.041300002,0.28959998,2.5,2024-08-23,ONGC
12.75,0.0437,0.28959998,2.5,2024-08-23,ONGC
12.75,0.044699997,0.28959998,2.5,2024-08-23,ONGC
12.75,0.0429,0.28959998,2.5,2024-08-23,ONGC
12.75,0.0432,0.28959998,2.5,2024-08-23,ONGC
12.75,0.0436,0.28959998,2.5,2024-08-23,ONGC
12.75,0.045300003,0.28959998,2.5,2024-08-23,ONGC
