country,industry,sector,longBusinessSummary,symbol
India,Building Products & Equipment,Industrials,"Finolex Industries Limited manufactures and sells polyvinyl chloride (PVC) pipes and fittings, and PVC resins in India. It operates in two segments, PVC Resin and PVC Pipes and Fittings. The company offers agriculture pipes and fittings; column pipes; casing pipes; and solvent cement and lubricants. It also provides plumbing and sanitation pipes and fitting, such as ASTM pipes and fittings; chlorinated PVC pipes and fittings; SWR pipes and fittings; sewerage pipes; and solvent cement, lubricant, and primer. The company distributes its products through dealers and retailers. Finolex Industries Limited was founded in 1956 and is based in Pune, India.",FINPIPE
