priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
1.0386927,0.99128675,40.508873,0.708,14.277,NIACL,2024-07-07
1.0925543,1.04269,42.54653,0.762,15.361,NIACL,2024-07-13
1.0062991,0.9600104,39.23077,0.676,13.618,NIACL,2024-07-20
1.1065507,1.0560477,43.091583,0.776,15.642,NIACL,2024-07-27
1.0580753,1.0097847,41.14307,0.728,14.667,NIACL,2024-08-03
0.98922944,0.91132206,37.857143,0.657,13.244,NIACL,2024-08-10
0.89358306,0.8622718,35.81955,0.565,,NIACL,2024-08-17
1.0062183,0.95657146,39.856712,0.667,,NIACL,2024-08-24
0.99310017,0.95874345,39.82707,0.67,,NIACL,2024-09-01
0.9372517,0.90353924,37.590363,0.612,,NIACL,2024-09-08
0.91738784,0.88525844,36.774437,0.593,,NIACL,2024-09-15
0.87372077,0.84344804,35.090363,0.55,,NIACL,2024-09-21
0.8750312,0.84507704,35.21116,0.552,,NIACL,2024-09-28
0.8234926,0.79508555,33.128204,0.5,,NIACL,2024-10-05
0.79238284,0.7590308,31.530825,0.463,,NIACL,2024-10-12
0.78455,0.75758284,31.56561,0.461,,NIACL,2024-10-19
