earningsGrowth,revenueGrowth,symbol,Date
0.237,0.245,NESCO,2024-07-07
0.238,0.243,NESCO,2024-07-13
0.238,0.243,NESCO,2024-07-20
0.238,0.243,NESCO,2024-07-27
0.238,0.243,NESCO,2024-08-03
-0.083,0.06,NESCO,2024-08-10
-0.083,0.06,NESCO,2024-08-17
-0.083,0.06,NESCO,2024-08-24
-0.083,0.06,NESCO,2024-09-01
-0.083,0.06,NESCO,2024-09-08
-0.083,0.06,NESCO,2024-09-15
-0.083,0.06,NESCO,2024-09-21
-0.083,0.06,NESCO,2024-09-28
-0.083,0.06,NESCO,2024-10-05
-0.083,0.06,NESCO,2024-10-12
-0.083,0.06,NESCO,2024-10-19
