earningsGrowth,revenueGrowth,symbol,Date
-0.196,0.29,SUZLON,2024-07-07
-0.196,0.29,SUZLON,2024-07-13
-0.196,0.29,SUZLON,2024-07-20
1.75,0.496,SUZLON,2024-07-27
1.75,0.496,SUZLON,2024-08-03
1.75,0.496,SUZLON,2024-08-10
1.75,0.496,SUZLON,2024-08-17
1.75,0.496,SUZLON,2024-08-24
1.75,0.496,SUZLON,2024-09-01
1.75,0.496,SUZLON,2024-09-08
1.75,0.496,SUZLON,2024-09-15
1.75,0.496,SUZLON,2024-09-21
1.75,0.496,SUZLON,2024-09-28
1.75,0.496,SUZLON,2024-10-05
1.75,0.496,SUZLON,2024-10-12
1.75,0.496,SUZLON,2024-10-19
