dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
14.0,0.027,0.72410005,6.0,2024-02-21,UNIPARTS
14.0,0.0274,0.72410005,,,UNIPARTS
14.0,0.0279,0.72410005,,,UNIPARTS
14.0,0.028399998,0.72410005,,,UNIPARTS
14.0,0.0273,0.72410005,,,UNIPARTS
14.0,0.0278,0.72410005,,,UNIPARTS
12.75,0.0269,0.5641,,,UNIPARTS
12.75,0.025899999,0.5641,,,UNIPARTS
12.75,0.025999999,0.56380004,,,UNIPARTS
12.75,0.026199998,0.56380004,,,UNIPARTS
12.75,0.026400002,0.56380004,,,UNIPARTS
12.75,0.027,0.56380004,,,UNIPARTS
12.75,0.0274,0.56380004,,,UNIPARTS
12.75,0.0278,0.56380004,,,UNIPARTS
12.75,0.0276,0.56380004,,,UNIPARTS
