dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
0.5,0.0053,,,,GHCLTEXTIL
0.5,0.0055,,,,GHCLTEXTIL
0.5,0.0057,,,,GHCLTEXTIL
0.5,0.0047,,,,GHCLTEXTIL
0.5,0.0047999998,,,,GHCLTEXTIL
0.5,0.0045,0.1462,,,GHCLTEXTIL
0.5,0.0047,0.1462,,,GHCLTEXTIL
0.5,0.0044,0.1462,,,GHCLTEXTIL
0.5,0.0046,0.1462,,,GHCLTEXTIL
0.5,0.0047999998,0.1462,,,GHCLTEXTIL
0.5,0.005,0.1462,,,GHCLTEXTIL
0.5,0.0050999997,0.1462,,,GHCLTEXTIL
0.5,0.0052,0.1462,,,GHCLTEXTIL
0.5,0.0054,0.1462,,,GHCLTEXTIL
