country,industry,sector,longBusinessSummary,symbol
India,Telecom Services,Communication Services,"Reliance Communications Limited provides wireline and wireless telecom services to the business and government segments. The company offers business internet, network connectivity, cloud networking, enterprise voice, cloud telephony, access number services; and collaboration services, which include audio and web conferencing, as well as voice and various value-added wholesaling services. It also provides data center services, including colocation, IT infrastructure, and managed services. The company was formerly known as Reliance Communication Ventures Limited and changed its name to Reliance Communications Limited in June 2006. Reliance Communications Limited was incorporated in 2004 and is based in Navi Mumbai, India. Reliance Communications Limited is in corporate insolvency resolution process under the provisions of the Insolvency and Bankruptcy Code, 2016.",RCOM
