priceToSalesTrailing12Months,priceToBook,trailingPE,enterpriseToRevenue,enterpriseToEbitda,symbol,Date
6.1769605,3.4157968,89.27113,5.057,45.005,NAZARA,2024-07-07
6.096269,3.371175,88.36257,4.979,44.307,NAZARA,2024-07-13
6.016925,3.3142822,86.95609,4.879,43.419,NAZARA,2024-07-20
6.116442,3.3657835,87.708336,4.969,44.223,NAZARA,2024-07-27
6.5992484,3.6493175,95.281555,5.467,48.653,NAZARA,2024-08-03
6.3655787,3.5201004,91.72966,5.24,46.634,NAZARA,2024-08-10
6.367053,3.505784,91.71207,5.27,46.942,NAZARA,2024-08-17
6.4743814,3.498347,91.78536,5.399,48.096,NAZARA,2024-08-24
6.268834,3.4533536,90.07759,5.318,47.369,NAZARA,2024-09-01
6.2101145,3.420631,89.31068,5.258,46.84,NAZARA,2024-09-08
7.090324,3.9031038,102.006805,6.133,54.633,NAZARA,2024-09-15
7.003954,3.8545775,100.348495,6.045,53.849,NAZARA,2024-09-21
6.617477,3.645413,95.27211,5.666,50.471,NAZARA,2024-09-28
6.440961,3.547989,92.635925,5.489,48.897,NAZARA,2024-10-05
6.3343124,3.4336457,90.08781,5.282,47.051,NAZARA,2024-10-12
6.2560086,3.4462883,90.06802,5.305,47.255,NAZARA,2024-10-19
