country,industry,sector,longBusinessSummary,symbol
India,Engineering & Construction,Industrials,"PSP Projects Limited, a construction company, provides construction and related services for industrial, institutional, commercial, residential, hospitality, hospital, and marquee government projects in India. It constructs industrial buildings for pharmaceutical plants, food processing units, engineering units, and manufacturing and processing facilities; and buildings for hospitals and healthcare services, educational institutes, malls, hospitality services, and corporate offices. The company also undertakes government projects and government residential projects; and constructs buildings for group housing and townships, as well as independent residences for select private customers. PSP Projects Limited was incorporated in 2008 and is headquartered in Ahmedabad, India.",PSPPROJECT
