dividendRate,dividendYield,payoutRatio,lastDividendValue,lastDividendDate,symbol
410.0,0.0147,0.3184,,,ABBOTINDIA
410.0,0.0149,0.3184,,,ABBOTINDIA
410.0,0.015,0.3184,,,ABBOTINDIA
410.0,0.0146,0.3184,,,ABBOTINDIA
410.0,0.0143,0.3184,,,ABBOTINDIA
410.0,0.0145000005,0.3184,,,ABBOTINDIA
410.0,0.0150999995,0.3087,,,ABBOTINDIA
410.0,0.0152,0.3087,,,ABBOTINDIA
410.0,0.014099999,0.3087,,,ABBOTINDIA
410.0,0.0136,0.3087,,,ABBOTINDIA
410.0,0.0137,0.3087,,,ABBOTINDIA
410.0,0.0139,0.3087,,,ABBOTINDIA
410.0,0.0147,0.3087,,,ABBOTINDIA
410.0,0.0139999995,0.3087,,,ABBOTINDIA
410.0,0.0146,0.3087,,,ABBOTINDIA
410.0,0.014199999,0.3087,,,ABBOTINDIA
410.0,0.0145000005,0.3087,,,ABBOTINDIA
