country,industry,sector,longBusinessSummary,symbol
India,Entertainment,Communication Services,"PVR INOX Limited, a theatrical exhibition company, engages in the exhibition, distribution, and production of movies in India and Sri Lanka. It operates through Movie Exhibition and Others segments. The company is involved in the in-cinema advertisements/product displays; sale of food and beverages; and gaming and restaurant businesses. The company was formerly known as PVR Limited and changed its name to PVR INOX Limited in May 2023. PVR INOX Limited was founded in 1991 and is based in Gurugram, India.",PVRINOX
